created_at,entry_id,TEMPERATURE (°C),HUMIDITE (%),Fumee (raw),Methane_Gaz_naturel (raw),Monoxyde_de_carbone (raw),Qualite_air (raw),Gas_Type
2025-11-20 11:26:09 UTC,1861,29.0,56.65,1164.0,0.0,734.0,606.0,Fumée
2025-11-20 20:14:36 UTC,3337,34.95,35.79,1524.0,0.0,763.0,835.0,Fumée
2025-11-20 11:36:57 UTC,1891,29.61,52.41,1384.0,0.0,767.0,718.0,Fumée
2025-11-21 01:57:14 UTC,4292,24.01,71.01,1423.0,0.0,748.0,764.0,Fumée
2025-10-10 06:36:08 UTC,1098,31.4,67.7,1005.0,0.0,738.0,572.0,Fumée
2025-11-20 10:06:53 UTC,1639,27.34,66.26,1137.0,0.0,737.0,714.0,Fumée
2025-11-20 10:13:56 UTC,1659,26.85,65.62,954.0,0.0,737.0,571.0,Fumée
2025-10-11 06:32:03 UTC,1126,31.6,67.6,997.0,0.0,711.0,604.0,Fumée
2025-10-06 08:10:06 UTC,264,29.4,59.5,1242.0,0.0,735.0,650.0,Fumée
2025-11-20 18:11:53 UTC,2993,35.73,30.0,1471.0,0.0,735.0,804.0,Fumée
2025-10-06 07:34:18 UTC,161,28.8,61.4,1575.0,0.0,783.0,873.0,Fumée
2025-10-25 06:02:04 UTC,1257,31.7,63.4,1224.0,0.0,757.0,709.0,Fumée
2025-10-06 08:26:25 UTC,311,29.3,59.0,1255.0,0.0,733.0,654.0,Fumée
2025-10-06 07:57:17 UTC,227,29.1,61.1,1332.0,0.0,763.0,767.0,Fumée
2025-10-06 08:13:13 UTC,273,29.4,59.0,1220.0,0.0,758.0,665.0,Fumée
2025-11-21 02:40:35 UTC,4413,23.18,80.78,1168.0,0.0,761.0,709.0,Fumée
2025-11-20 11:48:32 UTC,1923,30.16,55.05,1368.0,0.0,739.0,795.0,Fumée
2025-11-20 19:10:32 UTC,3158,36.0,35.25,1572.0,0.0,790.0,928.0,Fumée
2025-11-20 14:17:41 UTC,2339,35.3,35.58,977.0,0.0,684.0,592.0,Fumée
2025-11-20 09:53:29 UTC,1602,26.37,76.02,1121.0,0.0,720.0,662.0,Fumée
2025-11-20 22:31:37 UTC,3719,30.5,51.09,1583.0,0.0,786.0,913.0,Fumée
2025-11-20 14:47:57 UTC,2423,36.0,30.0,1539.0,0.0,790.0,887.0,Fumée
2025-11-20 11:49:38 UTC,1926,30.33,48.14,1189.0,0.0,728.0,664.0,Fumée
2025-10-08 05:54:11 UTC,567,29.2,64.2,971.0,0.0,719.0,566.0,Fumée
2025-11-20 17:44:46 UTC,2916,35.9,33.83,1558.0,0.0,774.0,837.0,Fumée
2025-10-06 08:05:57 UTC,252,29.5,59.0,1372.0,0.0,737.0,778.0,Fumée
2025-11-20 14:23:29 UTC,2355,35.33,30.0,1396.0,0.0,749.0,814.0,Fumée
2025-11-20 21:13:47 UTC,3502,33.04,45.12,1157.0,0.0,727.0,657.0,Fumée
2025-11-20 14:07:56 UTC,2312,35.22,31.3,1144.0,0.0,716.0,606.0,Fumée
2025-11-20 12:57:29 UTC,2116,32.55,49.59,1067.0,0.0,701.0,651.0,Fumée
2025-11-20 09:53:50 UTC,1603,26.12,75.45,988.0,0.0,724.0,586.0,Fumée
2025-11-20 19:50:47 UTC,3271,34.93,30.86,1240.0,0.0,734.0,677.0,Fumée
2025-10-07 08:27:48 UTC,514,31.7,59.7,1521.0,0.0,780.0,858.0,Fumée
2025-10-06 09:23:49 UTC,442,30.5,56.5,1309.0,0.0,735.0,744.0,Fumée
2025-10-06 06:18:43 UTC,1,28.3,66.2,1092.0,0.0,702.0,601.0,Fumée
2025-10-09 08:20:53 UTC,903,30.6,70.2,1020.0,0.0,745.0,574.0,Fumée
2025-10-25 05:50:10 UTC,1221,29.7,72.8,1101.0,0.0,725.0,598.0,Fumée
2025-11-20 14:11:32 UTC,2322,35.23,30.0,1631.0,0.0,765.0,876.0,Fumée
2025-10-09 08:06:03 UTC,856,30.6,70.4,919.0,0.0,717.0,510.0,Fumée
2025-10-10 05:04:16 UTC,1018,33.2,63.8,1503.0,0.0,757.0,887.0,Fumée
2025-11-20 13:34:43 UTC,2221,34.1,31.46,1239.0,0.0,736.0,707.0,Fumée
2025-11-20 21:14:47 UTC,3505,32.83,39.74,1421.0,0.0,781.0,810.0,Fumée
2025-11-21 03:29:52 UTC,4551,22.83,85.44,1340.0,0.0,746.0,831.0,Fumée
2025-10-06 07:46:29 UTC,196,29.1,60.4,1111.0,0.0,723.0,624.0,Fumée
2025-11-20 04:17:14 UTC,1333,30.4,68.9,971.0,0.0,720.0,555.0,Fumée
2025-11-20 09:23:16 UTC,1518,25.99,68.37,1446.0,0.0,788.0,885.0,Fumée
2025-11-21 03:24:16 UTC,4535,23.13,85.35,1502.0,0.0,749.0,816.0,Fumée
2025-11-20 16:26:26 UTC,2698,36.0,30.0,1088.0,0.0,726.0,620.0,Fumée
2025-11-21 02:55:25 UTC,4455,22.45,86.66,1156.0,0.0,735.0,625.0,Fumée
2025-11-20 18:52:45 UTC,3108,36.0,30.0,1285.0,0.0,757.0,699.0,Fumée
2025-10-10 05:18:19 UTC,1058,31.3,67.3,1328.0,0.0,721.0,749.0,Fumée
2025-11-20 16:29:10 UTC,2706,36.0,30.0,1423.0,0.0,770.0,779.0,Fumée
2025-11-20 12:39:05 UTC,2064,31.78,44.17,1296.0,0.0,743.0,771.0,Fumée
2025-11-20 17:00:32 UTC,2793,36.0,30.0,1163.0,0.0,739.0,646.0,Fumée
2025-10-06 09:15:08 UTC,421,30.1,57.4,1216.0,0.0,744.0,674.0,Fumée
2025-11-20 17:08:16 UTC,2815,36.0,32.12,1612.0,0.0,767.0,909.0,Fumée
2025-11-20 17:17:38 UTC,2841,36.0,30.0,1433.0,0.0,755.0,855.0,Fumée
2025-10-10 05:08:41 UTC,1032,32.7,64.8,1309.0,0.0,754.0,734.0,Fumée
2025-11-20 09:13:51 UTC,1492,24.54,80.21,1450.0,0.0,742.0,818.0,Fumée
2025-11-20 11:35:11 UTC,1886,30.25,52.0,1108.0,0.0,737.0,652.0,Fumée
2025-10-07 08:24:59 UTC,510,31.3,59.6,1485.0,0.0,738.0,824.0,Fumée
2025-11-20 11:25:51 UTC,1860,29.27,56.4,1285.0,0.0,754.0,740.0,Fumée
2025-11-20 11:25:30 UTC,1859,28.8,61.11,952.0,0.0,716.0,550.0,Fumée
2025-10-09 08:24:12 UTC,914,30.6,70.2,1460.0,0.0,765.0,785.0,Fumée
2025-11-20 12:39:47 UTC,2066,31.08,45.19,1531.0,0.0,771.0,851.0,Fumée
2025-11-20 18:02:27 UTC,2967,36.0,30.0,1602.0,0.0,781.0,895.0,Fumée
2025-11-20 23:13:55 UTC,3838,29.0,57.71,895.0,0.0,712.0,553.0,Fumée
2025-11-20 09:51:41 UTC,1597,26.1,66.69,1374.0,0.0,786.0,775.0,Fumée
2025-11-21 02:51:09 UTC,4443,22.25,81.91,1578.0,0.0,765.0,937.0,Fumée
2025-10-10 05:17:39 UTC,1056,31.7,67.9,1312.0,0.0,763.0,750.0,Fumée
2025-10-10 05:06:10 UTC,1024,33.1,64.1,1656.0,0.0,799.0,896.0,Fumée
2025-11-20 19:27:15 UTC,3205,34.62,37.38,1060.0,0.0,721.0,606.0,Fumée
2025-10-09 06:45:42 UTC,576,32.2,67.9,1136.0,0.0,726.0,631.0,Fumée
2025-10-06 07:47:31 UTC,199,29.1,60.3,1437.0,0.0,769.0,819.0,Fumée
2025-11-20 04:28:00 UTC,1366,28.3,74.0,1597.0,0.0,756.0,905.0,Fumée
2025-11-20 12:15:57 UTC,1999,31.75,43.18,1240.0,0.0,739.0,686.0,Fumée
2025-10-10 05:03:07 UTC,1017,33.3,63.8,1155.0,0.0,733.0,629.0,Fumée
2025-11-20 21:55:30 UTC,3619,31.59,51.73,994.0,0.0,737.0,610.0,Fumée
2025-10-06 06:47:30 UTC,26,28.4,65.1,991.0,0.0,708.0,483.0,Fumée
2025-11-20 09:38:02 UTC,1559,25.89,69.45,1303.0,0.0,736.0,726.0,Fumée
2025-11-20 22:33:51 UTC,3725,30.08,58.04,1556.0,0.0,745.0,885.0,Fumée
2025-11-20 20:58:39 UTC,3459,33.94,34.12,1448.0,0.0,758.0,829.0,Fumée
2025-11-20 20:21:54 UTC,3357,34.91,34.66,1268.0,0.0,724.0,739.0,Fumée
2025-11-20 14:28:00 UTC,2368,35.54,34.73,1143.0,0.0,761.0,697.0,Fumée
2025-10-06 09:37:26 UTC,471,30.3,57.0,1596.0,0.0,810.0,869.0,Fumée
2025-11-20 15:04:09 UTC,2468,35.46,30.0,1588.0,0.0,811.0,906.0,Fumée
2025-10-09 08:15:36 UTC,886,30.7,70.3,991.0,0.0,688.0,613.0,Fumée
2025-10-09 08:12:10 UTC,876,30.7,70.4,1132.0,0.0,735.0,610.0,Fumée
2025-10-09 08:32:49 UTC,942,30.6,69.8,1368.0,0.0,768.0,748.0,Fumée
2025-11-20 18:29:16 UTC,3042,36.0,35.3,1541.0,0.0,765.0,828.0,Fumée
2025-10-09 06:44:07 UTC,572,32.6,67.0,1127.0,0.0,729.0,586.0,Fumée
2025-11-21 01:06:45 UTC,4150,25.16,76.89,1446.0,0.0,772.0,870.0,Fumée
2025-10-09 06:56:02 UTC,605,30.8,71.2,1548.0,0.0,774.0,920.0,Fumée
2025-11-21 02:43:25 UTC,4421,23.03,83.22,1195.0,0.0,732.0,673.0,Fumée
2025-11-20 21:23:46 UTC,3530,31.96,42.28,1310.0,0.0,757.0,768.0,Fumée
2025-11-21 02:22:04 UTC,4361,24.15,76.08,1500.0,0.0,754.0,896.0,Fumée
2025-10-06 08:58:11 UTC,382,29.9,58.3,1450.0,0.0,777.0,925.0,Fumée
2025-10-25 05:55:31 UTC,1237,29.8,73.4,1395.0,0.0,757.0,792.0,Fumée
2025-11-20 14:32:44 UTC,2381,35.71,35.02,1487.0,0.0,789.0,859.0,Fumée
2025-11-20 22:53:22 UTC,3780,29.56,62.71,1117.0,0.0,736.0,662.0,Fumée
2025-11-20 12:54:04 UTC,2106,32.79,39.73,1026.0,0.0,718.0,635.0,Fumée
2025-11-20 09:23:16 UTC,1518,25.99,68.37,1345.0,0.0,734.0,676.0,Fumée
2025-11-20 09:29:04 UTC,1534,25.78,68.84,1539.0,0.0,783.0,838.0,Fumée
2025-11-20 19:59:29 UTC,3295,35.01,38.74,1042.0,0.0,718.0,579.0,Fumée
2025-11-20 20:51:55 UTC,3441,33.5,36.12,1357.0,0.0,780.0,827.0,Fumée
2025-11-20 21:09:32 UTC,3490,32.5,43.77,1535.0,0.0,751.0,881.0,Fumée
2025-11-20 23:53:21 UTC,3946,28.2,59.54,1143.0,0.0,722.0,651.0,Fumée
2025-10-09 08:10:36 UTC,871,30.7,70.2,1319.0,0.0,745.0,734.0,Fumée
2025-11-20 13:09:52 UTC,2151,33.57,45.46,1553.0,0.0,796.0,827.0,Fumée
2025-11-20 19:37:00 UTC,3233,34.69,38.49,1052.0,0.0,731.0,581.0,Fumée
2025-11-20 19:36:38 UTC,3232,35.4,31.05,1438.0,0.0,745.0,795.0,Fumée
2025-11-20 22:48:38 UTC,3767,30.08,52.69,1373.0,0.0,742.0,792.0,Fumée
2025-11-20 19:28:23 UTC,3208,35.82,30.0,999.0,0.0,727.0,582.0,Fumée
2025-11-21 03:09:40 UTC,4494,23.17,81.08,1208.0,0.0,747.0,726.0,Fumée
2025-11-21 03:07:28 UTC,4488,22.75,84.46,1410.0,0.0,759.0,833.0,Fumée
2025-11-20 23:09:58 UTC,3827,28.76,60.53,1200.0,0.0,717.0,699.0,Fumée
2025-11-20 09:57:36 UTC,1613,25.9,76.35,1568.0,0.0,781.0,863.0,Fumée
2025-10-10 05:59:55 UTC,1078,33.9,61.5,1071.0,0.0,698.0,609.0,Fumée
2025-11-19 03:55:13 UTC,1301,32.2,61.5,1075.0,0.0,752.0,634.0,Fumée
2025-11-20 13:12:34 UTC,2159,34.34,31.55,1545.0,0.0,774.0,919.0,Fumée
2025-11-20 13:53:22 UTC,2272,34.52,36.31,1532.0,0.0,777.0,849.0,Fumée
2025-11-20 15:26:11 UTC,2530,36.0,30.0,1178.0,0.0,717.0,700.0,Fumée
2025-11-20 19:47:06 UTC,3261,34.54,36.39,938.0,0.0,678.0,593.0,Fumée
2025-10-06 08:46:08 UTC,364,29.4,59.8,1025.0,0.0,687.0,553.0,Fumée
2025-10-09 08:03:19 UTC,846,30.6,70.5,1574.0,0.0,777.0,927.0,Fumée
2025-11-20 18:25:59 UTC,3033,35.8,30.0,1493.0,0.0,784.0,820.0,Fumée
2025-11-20 04:15:45 UTC,1328,29.9,69.9,1429.0,0.0,762.0,838.0,Fumée
2025-11-20 19:12:13 UTC,3163,36.0,31.26,1508.0,0.0,770.0,859.0,Fumée
2025-10-06 09:01:44 UTC,392,30.0,58.0,1547.0,0.0,766.0,822.0,Fumée
2025-11-20 19:45:24 UTC,3256,34.25,38.71,1362.0,0.0,747.0,732.0,Fumée
2025-11-20 12:37:38 UTC,2060,31.31,56.83,1455.0,0.0,739.0,822.0,Fumée
2025-11-20 19:38:56 UTC,3238,35.85,30.0,1165.0,0.0,729.0,688.0,Fumée
2025-11-20 12:33:08 UTC,2047,31.05,56.91,1108.0,0.0,719.0,629.0,Fumée
2025-11-21 01:39:36 UTC,4242,24.92,67.78,1551.0,0.0,793.0,908.0,Fumée
2025-11-19 03:56:51 UTC,1306,32.1,61.7,1406.0,0.0,733.0,751.0,Fumée
2025-11-20 17:37:13 UTC,2895,36.0,30.0,1594.0,0.0,779.0,858.0,Fumée
2025-11-20 12:28:19 UTC,2033,31.4,36.03,1233.0,0.0,704.0,597.0,Fumée
2025-10-09 07:40:33 UTC,765,30.9,70.7,1151.0,0.0,733.0,730.0,Fumée
2025-10-07 07:45:01 UTC,499,31.6,59.6,1203.0,0.0,723.0,646.0,Fumée
2025-11-20 20:26:08 UTC,3369,33.64,43.65,1161.0,0.0,735.0,630.0,Fumée
2025-11-20 17:55:04 UTC,2945,36.0,30.0,1477.0,0.0,790.0,866.0,Fumée
2025-11-20 23:02:09 UTC,3805,29.49,58.25,1392.0,0.0,754.0,741.0,Fumée
2025-11-21 01:29:17 UTC,4214,24.42,78.12,1570.0,0.0,786.0,934.0,Fumée
2025-11-21 02:57:36 UTC,4461,23.62,77.66,1006.0,0.0,719.0,530.0,Fumée
2025-10-06 07:25:37 UTC,136,29.3,59.9,1458.0,0.0,763.0,828.0,Fumée
2025-10-11 05:15:30 UTC,1101,29.1,74.0,1145.0,0.0,729.0,704.0,Fumée
2025-11-20 11:30:17 UTC,1872,29.62,54.41,983.0,0.0,708.0,593.0,Fumée
2025-11-21 00:25:02 UTC,4034,26.93,68.48,1601.0,0.0,783.0,912.0,Fumée
2025-11-21 00:53:18 UTC,4114,25.23,74.66,1029.0,0.0,723.0,574.0,Fumée
2025-11-21 00:17:36 UTC,4013,26.86,61.61,1232.0,0.0,747.0,734.0,Fumée
2025-10-06 07:49:36 UTC,205,29.3,59.6,1669.0,0.0,763.0,903.0,Fumée
2025-11-20 14:29:27 UTC,2372,35.81,30.0,998.0,0.0,671.0,605.0,Fumée
2025-10-08 05:52:22 UTC,562,29.3,63.5,1181.0,0.0,740.0,652.0,Fumée
2025-11-20 20:06:42 UTC,3315,34.41,34.45,1437.0,0.0,762.0,820.0,Fumée
2025-11-20 23:58:57 UTC,3961,26.89,68.01,1074.0,0.0,724.0,597.0,Fumée
2025-11-20 15:25:05 UTC,2527,36.0,30.0,1420.0,0.0,760.0,826.0,Fumée
2025-11-20 13:31:29 UTC,2212,34.0,34.14,1138.0,0.0,720.0,691.0,Fumée
2025-11-20 14:29:27 UTC,2372,35.81,30.0,1042.0,0.0,718.0,581.0,Fumée
2025-11-20 16:20:44 UTC,2682,36.0,34.76,1328.0,0.0,757.0,708.0,Fumée
2025-11-20 17:05:32 UTC,2807,36.0,30.0,1342.0,0.0,768.0,755.0,Fumée
2025-11-20 22:49:48 UTC,3770,29.94,52.77,947.0,0.0,736.0,561.0,Fumée
2025-11-20 13:47:20 UTC,2256,34.22,42.22,1131.0,0.0,716.0,616.0,Fumée
2025-11-21 02:39:52 UTC,4411,23.28,88.26,1417.0,0.0,785.0,832.0,Fumée
2025-10-09 08:20:16 UTC,901,30.6,70.2,1114.0,0.0,729.0,679.0,Fumée
2025-11-20 10:47:07 UTC,1751,28.46,59.91,1115.0,0.0,734.0,632.0,Fumée
2025-11-20 19:59:47 UTC,3296,35.16,36.21,1375.0,0.0,782.0,857.0,Fumée
2025-11-20 19:11:15 UTC,3160,35.96,30.94,1422.0,0.0,752.0,758.0,Fumée
2025-11-20 08:59:37 UTC,1453,24.56,75.82,1535.0,0.0,790.0,901.0,Fumée
2025-10-25 05:58:00 UTC,1244,29.7,73.7,1296.0,0.0,740.0,709.0,Fumée
2025-11-20 14:11:53 UTC,2323,35.41,30.0,981.0,0.0,739.0,560.0,Fumée
2025-11-20 10:18:21 UTC,1671,27.12,63.52,1064.0,0.0,730.0,608.0,Fumée
2025-11-20 12:26:25 UTC,2028,31.68,54.56,1481.0,0.0,758.0,831.0,Fumée
2025-11-20 10:53:37 UTC,1769,28.42,56.77,1114.0,0.0,727.0,648.0,Fumée
2025-10-09 08:00:05 UTC,834,30.6,69.8,588.0,0.0,1937.0,442.0,CO
2025-11-20 12:15:57 UTC,1999,31.75,43.18,505.0,0.0,1326.0,363.0,CO
2025-10-25 05:44:06 UTC,1203,29.7,73.7,600.0,0.0,1841.0,451.0,CO
2025-11-20 13:18:31 UTC,2176,33.58,50.59,510.0,0.0,1747.0,442.0,CO
2025-11-20 08:35:46 UTC,1382,30.5,66.9,604.0,0.0,2037.0,441.0,CO
2025-11-21 01:15:03 UTC,4174,24.78,75.16,465.0,0.0,1350.0,376.0,CO
2025-11-20 16:59:09 UTC,2789,36.0,31.29,522.0,0.0,1497.0,382.0,CO
2025-11-20 17:10:44 UTC,2822,36.0,34.49,490.0,0.0,1606.0,438.0,CO
2025-11-21 01:16:23 UTC,4178,24.48,74.29,519.0,0.0,1566.0,408.0,CO
2025-10-06 08:38:03 UTC,342,29.4,60.1,476.0,0.0,1385.0,383.0,CO
2025-11-20 04:26:39 UTC,1362,30.4,67.5,475.0,0.0,1440.0,401.0,CO
2025-11-21 01:21:22 UTC,4192,25.58,76.46,591.0,0.0,2008.0,488.0,CO
2025-10-10 04:55:18 UTC,996,31.6,68.1,500.0,0.0,1358.0,384.0,CO
2025-10-06 08:43:42 UTC,357,29.4,60.1,493.0,0.0,1367.0,389.0,CO
2025-10-06 07:43:01 UTC,186,29.0,61.4,592.0,0.0,1774.0,423.0,CO
2025-11-20 10:26:40 UTC,1694,28.07,60.97,490.0,0.0,1567.0,414.0,CO
2025-11-20 15:47:49 UTC,2591,36.0,33.12,461.0,0.0,1204.0,378.0,CO
2025-11-20 04:20:30 UTC,1343,30.3,67.8,620.0,0.0,1973.0,438.0,CO
2025-11-20 10:25:59 UTC,1692,27.37,64.23,595.0,0.0,1780.0,428.0,CO
2025-10-10 06:03:27 UTC,1083,33.3,60.3,444.0,0.0,1158.0,362.0,CO
2025-11-20 12:36:52 UTC,2058,31.46,47.92,475.0,0.0,1158.0,371.0,CO
2025-11-20 17:40:48 UTC,2905,36.0,32.07,471.0,0.0,1198.0,370.0,CO
2025-11-20 19:24:02 UTC,3196,35.46,34.28,459.0,0.0,1265.0,334.0,CO
2025-11-21 02:54:20 UTC,4452,23.42,86.45,599.0,0.0,1973.0,463.0,CO
2025-11-20 20:43:37 UTC,3418,33.24,40.17,455.0,0.0,1174.0,384.0,CO
2025-11-20 14:32:44 UTC,2381,35.71,35.02,556.0,0.0,1740.0,443.0,CO
2025-10-06 06:44:22 UTC,17,30.0,59.5,501.0,0.0,1322.0,381.0,CO
2025-10-06 08:30:56 UTC,324,29.3,59.6,537.0,0.0,1853.0,446.0,CO
2025-11-20 12:41:33 UTC,2071,31.58,57.99,509.0,0.0,1639.0,431.0,CO
2025-10-09 08:29:25 UTC,931,30.6,69.9,461.0,0.0,1227.0,356.0,CO
2025-11-21 03:31:14 UTC,4555,22.62,84.57,490.0,0.0,1232.0,371.0,CO
2025-11-20 08:56:46 UTC,1445,24.66,79.87,501.0,0.0,1420.0,360.0,CO
2025-11-21 00:26:01 UTC,4037,27.3,64.5,538.0,0.0,1735.0,415.0,CO
2025-10-06 09:05:37 UTC,403,29.9,58.3,568.0,0.0,1898.0,468.0,CO
2025-11-20 20:38:17 UTC,3403,34.55,38.64,571.0,0.0,1821.0,436.0,CO
2025-11-21 03:30:29 UTC,4553,22.5,88.41,526.0,0.0,1680.0,390.0,CO
2025-11-20 09:19:17 UTC,1507,25.33,75.32,556.0,0.0,1735.0,401.0,CO
2025-11-20 09:24:39 UTC,1522,25.4,80.07,448.0,0.0,1245.0,351.0,CO
2025-11-20 18:49:28 UTC,3099,35.93,30.0,485.0,0.0,1651.0,427.0,CO
2025-11-20 14:55:39 UTC,2445,36.0,30.0,509.0,0.0,1300.0,382.0,CO
2025-11-20 13:22:52 UTC,2188,33.66,43.92,600.0,0.0,1935.0,439.0,CO
2025-11-20 15:40:12 UTC,2569,36.0,30.0,503.0,0.0,1227.0,350.0,CO
2025-11-20 17:00:57 UTC,2794,36.0,30.0,481.0,0.0,1170.0,385.0,CO
2025-10-06 07:10:22 UTC,92,28.8,61.7,531.0,0.0,1641.0,430.0,CO
2025-11-20 10:48:16 UTC,1754,28.38,62.11,529.0,0.0,1475.0,399.0,CO
2025-10-06 07:08:59 UTC,88,28.8,61.8,566.0,0.0,1972.0,470.0,CO
2025-11-20 10:07:55 UTC,1642,27.01,63.09,557.0,0.0,1623.0,387.0,CO
2025-11-20 18:01:07 UTC,2963,36.0,30.0,561.0,0.0,1754.0,439.0,CO
2025-11-20 13:07:14 UTC,2143,33.67,40.05,472.0,0.0,1446.0,387.0,CO
2025-10-08 05:48:27 UTC,551,29.5,63.0,567.0,0.0,1964.0,472.0,CO
2025-11-20 14:56:18 UTC,2447,35.91,36.34,479.0,0.0,1222.0,336.0,CO
2025-11-20 11:59:08 UTC,1952,30.04,58.25,536.0,0.0,1690.0,441.0,CO
2025-11-20 14:00:27 UTC,2291,33.78,40.65,502.0,0.0,1352.0,371.0,CO
2025-11-20 23:13:55 UTC,3838,29.0,57.71,572.0,0.0,1783.0,426.0,CO
2025-10-09 07:01:36 UTC,624,31.0,70.0,496.0,0.0,1351.0,396.0,CO
2025-11-20 22:45:34 UTC,3758,30.13,56.97,468.0,0.0,1288.0,392.0,CO
2025-11-20 19:58:42 UTC,3293,34.5,39.09,509.0,0.0,1331.0,366.0,CO
2025-11-20 23:12:06 UTC,3833,29.04,60.21,549.0,0.0,1875.0,434.0,CO
2025-11-20 15:55:19 UTC,2612,35.96,30.0,517.0,0.0,1290.0,396.0,CO
2025-10-06 07:34:39 UTC,162,28.9,61.4,561.0,0.0,1911.0,449.0,CO
2025-11-20 12:13:43 UTC,1993,30.71,55.11,587.0,0.0,1523.0,397.0,CO
2025-11-20 12:45:52 UTC,2083,31.52,54.77,464.0,0.0,1205.0,342.0,CO
2025-11-20 18:19:22 UTC,3014,36.0,30.0,532.0,0.0,1576.0,403.0,CO
2025-10-06 06:51:18 UTC,37,28.4,65.2,530.0,0.0,1722.0,420.0,CO
2025-10-09 08:03:19 UTC,846,30.6,70.5,518.0,0.0,1609.0,382.0,CO
2025-11-20 17:30:39 UTC,2877,36.0,34.74,583.0,0.0,1930.0,462.0,CO
2025-11-20 20:18:15 UTC,3347,34.87,33.3,560.0,0.0,1863.0,461.0,CO
2025-11-21 00:32:20 UTC,4055,26.26,70.53,519.0,0.0,1504.0,387.0,CO
2025-11-21 01:24:37 UTC,4201,25.22,74.58,602.0,0.0,1869.0,448.0,CO
2025-10-06 08:35:08 UTC,336,29.4,60.2,596.0,0.0,1955.0,449.0,CO
2025-11-20 18:49:07 UTC,3098,36.0,30.0,510.0,0.0,1441.0,408.0,CO
2025-11-20 14:19:21 UTC,2344,35.13,32.61,575.0,0.0,1876.0,490.0,CO
2025-11-20 09:38:47 UTC,1561,26.12,73.89,491.0,0.0,1484.0,389.0,CO
2025-11-21 01:11:52 UTC,4165,25.29,66.51,528.0,0.0,1336.0,396.0,CO
2025-11-21 01:41:20 UTC,4247,24.84,74.1,511.0,0.0,1468.0,387.0,CO
2025-10-09 07:12:38 UTC,662,30.8,70.0,567.0,0.0,1643.0,442.0,CO
2025-11-20 22:39:06 UTC,3740,29.17,57.13,488.0,0.0,1377.0,357.0,CO
2025-11-20 19:19:44 UTC,3184,35.44,30.0,562.0,0.0,1710.0,420.0,CO
2025-11-20 09:11:41 UTC,1486,24.76,75.56,612.0,0.0,1922.0,472.0,CO
2025-11-20 14:43:19 UTC,2410,34.76,40.89,517.0,0.0,1221.0,366.0,CO
2025-11-21 01:59:45 UTC,4299,24.54,71.52,578.0,0.0,1786.0,458.0,CO
2025-11-20 15:27:59 UTC,2535,36.0,32.74,505.0,0.0,1641.0,416.0,CO
2025-10-06 06:39:50 UTC,4,28.3,65.5,514.0,0.0,1497.0,390.0,CO
2025-11-20 18:49:07 UTC,3098,36.0,30.0,603.0,0.0,1868.0,460.0,CO
2025-11-20 17:20:27 UTC,2849,36.0,30.0,462.0,0.0,1288.0,407.0,CO
2025-10-06 06:47:50 UTC,27,28.4,65.1,523.0,0.0,1599.0,406.0,CO
2025-10-09 08:39:57 UTC,965,30.6,69.6,600.0,0.0,1814.0,411.0,CO
2025-11-20 18:48:42 UTC,3097,36.0,33.49,497.0,0.0,1436.0,412.0,CO
2025-10-06 07:03:27 UTC,72,28.7,62.3,460.0,0.0,1219.0,379.0,CO
2025-11-20 17:56:07 UTC,2948,36.0,32.72,563.0,0.0,1619.0,401.0,CO
2025-11-20 14:09:19 UTC,2316,35.29,30.0,456.0,0.0,1479.0,398.0,CO
2025-11-20 23:35:40 UTC,3898,28.56,58.96,516.0,0.0,1343.0,379.0,CO
2025-11-21 03:08:35 UTC,4491,22.71,84.37,551.0,0.0,1688.0,410.0,CO
2025-11-20 14:44:06 UTC,2412,35.26,38.71,500.0,0.0,1494.0,403.0,CO
2025-10-06 07:19:02 UTC,117,29.0,61.1,601.0,0.0,1812.0,423.0,CO
2025-11-20 13:31:29 UTC,2212,34.0,34.14,513.0,0.0,1607.0,396.0,CO
2025-11-20 17:47:59 UTC,2925,36.0,30.0,480.0,0.0,1258.0,403.0,CO
2025-11-20 17:16:33 UTC,2838,36.0,31.26,529.0,0.0,1477.0,402.0,CO
2025-10-09 06:45:58 UTC,577,32.3,71.5,511.0,0.0,1515.0,395.0,CO
2025-10-09 07:42:30 UTC,772,30.9,70.6,582.0,0.0,2020.0,457.0,CO
2025-10-06 07:47:52 UTC,200,29.1,60.0,603.0,0.0,1901.0,428.0,CO
2025-11-20 10:49:00 UTC,1756,27.87,59.95,594.0,0.0,1937.0,445.0,CO
2025-10-06 07:40:56 UTC,180,28.9,61.2,590.0,0.0,1873.0,449.0,CO
2025-11-20 14:41:58 UTC,2406,35.86,30.0,459.0,0.0,1131.0,344.0,CO
2025-11-20 20:09:50 UTC,3324,34.86,44.53,498.0,0.0,1414.0,397.0,CO
2025-11-20 14:04:26 UTC,2302,34.32,34.62,495.0,0.0,1530.0,411.0,CO
2025-11-20 18:10:17 UTC,2989,36.0,35.82,568.0,0.0,1899.0,458.0,CO
2025-11-20 09:53:50 UTC,1603,26.12,75.45,493.0,0.0,1590.0,409.0,CO
2025-10-11 06:30:06 UTC,1120,31.0,69.3,585.0,0.0,1837.0,460.0,CO
2025-11-20 13:32:29 UTC,2215,34.12,41.23,560.0,0.0,1618.0,422.0,CO
2025-11-20 11:44:23 UTC,1912,30.04,50.12,566.0,0.0,1923.0,453.0,CO
